counter,    accel.x,    accel.y,    accel.z,    gyro.p,    gyro.q,    gyro.r,    rot->phi,    rot->theta,    rot->psi,    rates->p,    rates->q,    rates->r,    pos->x, pos->y, pos->z,    COMMAND_THRUST,    COMMAND_ROLL,    COMMAND_PITCH,    COMMAND_YAW,    rpm_obs[0],    rpm_obs[1],    rpm_obs[2],    rpm_obs[3],    dr_state.x,    dr_state.y
5093,479,-2728,-7334,-2735,409,353,-0.354436,0.443944,-1.039000,-0.633789,0.112793,0.065186,-0.589844,-0.476562,-1.367188,5913,216,791,11,9682,8598,7411,8380,3.476916,3.171637
5094,1923,-1388,-12343,-2685,1665,760,-0.355542,0.444823,-1.039490,-0.621338,0.419434,0.164551,-0.589844,-0.476562,-1.367188,5915,189,577,3,9651,8635,7460,8358,3.472697,3.178332
5095,-1193,-1771,-10955,-3136,1083,411,-0.356831,0.445296,-1.039412,-0.731445,0.277344,0.079346,-0.589844,-0.476562,-1.367188,5918,241,663,9,9597,8649,7476,8358,3.468465,3.185004
5096,-4337,-1891,-11659,-3332,-1560,-54,-0.358233,0.444552,-1.039281,-0.779297,-0.367920,-0.034180,-0.589844,-0.476562,-1.367188,5921,270,1118,37,9552,8674,7546,8319,3.464220,3.191654
5097,462,-1505,-13837,-3151,-943,459,-0.359380,0.444011,-1.038874,-0.735107,-0.217285,0.091064,-0.589844,-0.476562,-1.367188,5921,251,1066,42,9530,8710,7569,8285,3.459963,3.198282
5098,6014,-1434,-13554,-3315,972,547,-0.360820,0.444552,-1.039165,-0.775146,0.250244,0.112549,-0.589844,-0.476562,-1.367188,5922,285,784,44,9517,8752,7609,8266,3.455692,3.204888
5099,78,-3669,-9190,-3129,710,-39,-0.362261,0.444890,-1.039364,-0.729736,0.186279,-0.030518,-0.589844,-0.476562,-1.367188,5925,273,833,71,9502,8780,7623,8250,3.451409,3.211471
5100,-1338,-2610,-8475,-2785,-998,45,-0.363407,0.444349,-1.039165,-0.645752,-0.230713,-0.010010,-0.589844,-0.476562,-1.367188,5928,235,1129,96,9474,8818,7666,8230,3.447114,3.218032
5101,4130,-2574,-11767,-2502,313,575,-0.364334,0.444485,-1.039004,-0.576660,0.089355,0.119385,-0.589844,-0.476562,-1.367188,5928,200,936,98,9447,8844,7687,8219,3.442805,3.224571
5102,3345,-3887,-9481,-2421,1926,318,-0.365421,0.445499,-1.039134,-0.556885,0.483154,0.056641,-0.589844,-0.476562,-1.367188,5930,190,669,111,9447,8894,7681,8193,3.438484,3.231087
5103,-1695,-2759,-12077,-2550,411,-361,-0.366577,0.445567,-1.039401,-0.588379,0.113281,-0.109131,-0.589844,-0.476562,-1.367188,5933,212,906,154,9425,8920,7706,8167,3.434150,3.237581
5104,-1754,-1356,-13887,-2881,-422,150,-0.367795,0.445364,-1.040074,-0.669189,-0.090088,0.015625,-0.589844,-0.476562,-1.367188,5935,267,1048,178,9421,8928,7715,8165,3.429803,3.244052
5105,6285,-1769,-12594,-3112,1538,745,-0.369073,0.446108,-1.039961,-0.725586,0.388428,0.160889,-0.589844,-0.476562,-1.367188,5936,314,729,175,9402,8980,7702,8145,3.425444,3.250501
5106,1766,-2740,-6425,-3315,2271,239,-0.370639,0.447123,-1.040291,-0.775146,0.567383,0.037354,-0.500000,-0.417969,-1.359375,5940,367,588,192,9380,9006,7719,8130,3.421072,3.256928
5107,-1557,-1922,-10184,-3609,1275,220,-0.372308,0.447732,-1.040480,-0.846924,0.324219,0.032715,-0.500000,-0.417969,-1.359375,5944,437,723,210,9358,9007,7723,8133,3.416687,3.263332
5108,-329,-2471,-11813,-3458,1020,804,-0.373778,0.448274,-1.040226,-0.810059,0.261963,0.175293,-0.500000,-0.417969,-1.359375,5947,447,752,200,9374,9003,7730,8152,3.412289,3.269714
5109,2752,-2930,-11671,-3260,1577,880,-0.375059,0.449019,-1.040659,-0.761719,0.397949,0.193848,-0.500000,-0.417969,-1.359375,5950,445,652,184,9369,9028,7731,8148,3.407878,3.276073
5110,-1301,-3394,-6012,-2924,501,285,-0.376253,0.449358,-1.040639,-0.679688,0.135254,0.048584,-0.500000,-0.417969,-1.359375,5954,414,830,192,9357,9011,7730,8182,3.403455,3.282409
5111,-2413,-2176,-13095,-3188,-904,146,-0.377638,0.448884,-1.040474,-0.744141,-0.207764,0.014648,-0.500000,-0.417969,-1.359375,5956,468,1087,207,9347,9018,7735,8200,3.399019,3.288722
5112,1348,-1776,-16191,-3134,-435,479,-0.378682,0.448680,-1.040089,-0.730957,-0.093262,0.095947,-0.500000,-0.417969,-1.359375,5957,477,1053,207,9345,9003,7728,8218,3.394570,3.295013
5113,5562,-2405,-9642,-3046,817,457,-0.379991,0.449087,-1.039962,-0.709473,0.212402,0.090576,-0.500000,-0.417969,-1.359375,5958,481,877,208,9352,9018,7712,8225,3.390108,3.301281
5114,2893,-2725,-7223,-2844,1220,43,-0.381350,0.449629,-1.040907,-0.660156,0.310791,-0.010498,-0.500000,-0.417969,-1.359375,5961,463,812,228,9356,9000,7717,8261,3.385633,3.307526
5115,302,-3054,-12563,-2624,1105,-80,-0.382521,0.450171,-1.041131,-0.606445,0.282715,-0.040527,-0.500000,-0.417969,-1.359375,5964,438,821,255,9370,9026,7697,8267,3.381145,3.313749
5116,2703,-2771,-12626,-2273,1407,305,-0.383491,0.450781,-1.041321,-0.520752,0.356445,0.053467,-0.500000,-0.417969,-1.359375,5967,388,756,267,9385,9015,7666,8269,3.376645,3.319948
5117,1685,-2357,-4368,-1880,1874,196,-0.384311,0.451595,-1.041569,-0.424805,0.470459,0.026855,-0.500000,-0.417969,-1.359375,5969,327,661,285,9388,9032,7658,8291,3.372132,3.326125
5118,760,-2352,-10264,-1835,1763,-250,-0.385346,0.452342,-1.042121,-0.413818,0.443359,-0.082031,-0.500000,-0.417969,-1.359375,5972,308,657,323,9378,9035,7646,8291,3.367606,3.332279
5119,-1089,-817,-15633,-2022,908,-58,-0.386254,0.452613,-1.042238,-0.459473,0.234619,-0.035156,-0.500000,-0.417969,-1.359375,5975,326,784,355,9391,9022,7640,8311,3.363067,3.338410
5120,-125,-292,-10455,-1970,551,592,-0.386885,0.452952,-1.042776,-0.446777,0.147461,0.123535,-0.500000,-0.417969,-1.359375,5977,312,846,360,9372,9039,7640,8327,3.358515,3.344518
5121,1596,-2300,-6045,-1375,1070,383,-0.387505,0.453428,-1.042917,-0.301514,0.274170,0.072510,-0.500000,-0.417969,-1.359375,5978,218,770,373,9358,9027,7638,8337,3.353950,3.350603
5122,1697,-2518,-13377,-852,1314,71,-0.387884,0.454039,-1.043142,-0.173828,0.333740,-0.003662,-0.500000,-0.417969,-1.359375,5980,128,733,398,9319,9038,7667,8339,3.349372,3.356665
5123,-644,-1522,-14233,-387,636,394,-0.387873,0.454310,-1.043074,-0.060303,0.168213,0.075195,-0.398438,-0.339844,-1.339844,5982,36,847,408,9307,9056,7662,8342,3.344781,3.362705
5124,1321,-2820,-9589,255,407,810,-0.387521,0.454582,-1.042785,0.096436,0.112305,0.176758,-0.398438,-0.339844,-1.339844,5982,-91,896,398,9294,9078,7686,8363,3.340177,3.368721
5125,2979,-3547,-9079,945,1519,244,-0.386929,0.455330,-1.043289,0.264893,0.383789,0.038574,-0.398438,-0.339844,-1.339844,5982,-236,719,412,9264,9106,7705,8349,3.335561,3.374715
5126,1446,-1173,-12684,891,1586,30,-0.386451,0.456009,-1.043573,0.251709,0.400146,-0.013672,-0.398438,-0.339844,-1.339844,5983,-279,698,435,9261,9125,7703,8345,3.330931,3.380685
5127,610,-883,-13003,294,1098,538,-0.386213,0.456485,-1.043647,0.105957,0.281006,0.110352,-0.398438,-0.339844,-1.339844,5983,-236,768,435,9201,9174,7741,8332,3.326288,3.386633
5128,1392,-2693,-9118,-89,1497,346,-0.386152,0.457165,-1.043804,0.012451,0.378418,0.063477,-0.398438,-0.339844,-1.339844,5984,-205,695,443,9187,9206,7741,8318,3.321632,3.392558
5129,1618,-2391,-8306,-294,1763,-163,-0.386344,0.457914,-1.044157,-0.037598,0.443359,-0.060791,-0.398438,-0.339844,-1.339844,5985,-187,640,474,9138,9220,7800,8284,3.316963,3.398461
5130,853,-1212,-12969,-671,1266,237,-0.386561,0.458526,-1.044922,-0.129639,0.322021,0.036865,-0.398438,-0.339844,-1.339844,5987,-135,710,490,9130,9265,7815,8267,3.312282,3.404341
5131,1820,-2388,-14917,-701,1270,533,-0.386740,0.459003,-1.045055,-0.136963,0.322998,0.109131,-0.398438,-0.339844,-1.339844,5988,-126,704,491,9060,9304,7826,8246,3.307587,3.410198
5132,1392,-4079,-10660,-257,1865,80,-0.386831,0.459820,-1.045364,-0.028564,0.468262,-0.001465,-0.398438,-0.339844,-1.339844,5989,-186,598,513,9044,9327,7876,8241,3.302879,3.416032
5133,162,-3042,-6483,-117,1187,-111,-0.386845,0.460433,-1.045591,0.005615,0.302734,-0.048096,-0.398438,-0.339844,-1.339844,5991,-209,700,543,8997,9352,7904,8209,3.298157,3.421844
5134,-154,-2032,-11095,-311,329,459,-0.386834,0.460569,-1.046072,-0.041748,0.093262,0.091064,-0.398438,-0.339844,-1.339844,5992,-188,847,550,8942,9378,7927,8215,3.293423,3.427633
5135,2996,-2947,-16631,-392,1057,658,-0.386822,0.461114,-1.046004,-0.061523,0.270996,0.139648,-0.398438,-0.339844,-1.339844,5992,-179,741,547,8925,9396,7937,8214,3.288676,3.433399
5136,1736,-3206,-10950,-597,1340,265,-0.387014,0.461660,-1.046103,-0.111572,0.340088,0.043701,-0.398438,-0.339844,-1.339844,5993,-147,700,559,8915,9399,7957,8213,3.283915,3.439143
5137,-2334,-1295,-4015,-1109,418,387,-0.387280,0.462000,-1.045976,-0.236572,0.114990,0.073486,-0.398438,-0.339844,-1.339844,5995,-66,857,564,8881,9424,7985,8220,3.279141,3.444865
5138,1242,-1639,-12381,-1741,557,686,-0.387940,0.462273,-1.045873,-0.390869,0.148926,0.146484,-0.398438,-0.339844,-1.339844,5996,43,847,555,8861,9440,7990,8214,3.274354,3.450564
5139,4113,-2227,-17900,-2151,1765,562,-0.388830,0.463160,-1.045820,-0.490967,0.443848,0.116211,-0.398438,-0.339844,-1.339844,5997,131,650,550,8852,9454,7963,8206,3.269554,3.456240
5140,971,-2652,-9232,-2281,1782,287,-0.389835,0.463979,-1.046834,-0.522705,0.447998,0.049072,-0.316406,-0.289062,-1.328125,6000,183,631,556,8857,9453,7991,8208,3.264741,3.461894
5141,-1980,-2735,-5028,-2064,1128,222,-0.390826,0.464388,-1.047002,-0.469727,0.288330,0.033203,-0.316406,-0.289062,-1.328125,6003,183,721,565,8851,9452,7985,8222,3.259915,3.467525
5142,2610,-2452,-15650,-2133,1593,217,-0.391781,0.465139,-1.047288,-0.486572,0.401855,0.031982,-0.316406,-0.289062,-1.328125,6006,219,634,575,8847,9447,7960,8237,3.255075,3.473133
5143,1790,-3081,-14199,-2129,1765,-13,-0.392773,0.465891,-1.047575,-0.485596,0.443848,-0.024170,-0.316406,-0.289062,-1.328125,6008,240,592,597,8873,9426,7933,8265,3.250222,3.478719
5144,-959,-2596,-5671,-1955,1144,-320,-0.393819,0.466301,-1.048413,-0.443115,0.292236,-0.099121,-0.316406,-0.289062,-1.328125,6011,229,681,635,8878,9417,7922,8285,3.245355,3.484282
5145,2184,-2105,-12468,-2002,1279,-226,-0.394786,0.466779,-1.048768,-0.454590,0.325195,-0.076172,-0.316406,-0.289062,-1.328125,6014,248,654,673,8880,9382,7907,8333,3.240476,3.489822
5146,2450,-2144,-16295,-2312,1771,-74,-0.395896,0.467463,-1.049174,-0.530273,0.445312,-0.039062,-0.316406,-0.289062,-1.328125,6016,304,564,706,8892,9338,7885,8342,3.235583,3.495340
5147,147,-2174,-8110,-2445,1397,-307,-0.397106,0.468010,-1.049589,-0.562744,0.354004,-0.095947,-0.316406,-0.289062,-1.328125,6019,338,615,752,8904,9326,7862,8388,3.230676,3.500835
5148,519,-1805,-7725,-2351,1312,-387,-0.398469,0.468557,-1.050157,-0.539795,0.333252,-0.115479,-0.316406,-0.289062,-1.328125,6022,338,621,804,8890,9308,7852,8433,3.225756,3.506307
5149,3102,-1773,-13107,-2593,2055,-19,-0.399787,0.469446,-1.050623,-0.598877,0.514648,-0.025635,-0.316406,-0.289062,-1.328125,6025,388,485,841,8912,9296,7833,8449,3.220823,3.511756
5150,1618,-2713,-13849,-2534,2018,102,-0.400891,0.470268,-1.051667,-0.584473,0.505615,0.003906,-0.316406,-0.289062,-1.328125,6029,391,471,873,8912,9270,7825,8502,3.215877,3.517183
5151,-400,-2454,-9705,-2493,2129,-45,-0.402157,0.471090,-1.052168,-0.574463,0.532715,-0.031982,-0.316406,-0.289062,-1.328125,6033,398,427,911,8916,9250,7808,8548,3.210917,3.522587
5152,2140,-2430,-10945,-2454,2441,26,-0.403569,0.472186,-1.052721,-0.564941,0.608887,-0.014648,-0.316406,-0.289062,-1.328125,6036,404,347,945,8921,9227,7778,8577,3.205943,3.527968
5153,1230,-2476,-12065,-2342,2445,252,-0.404640,0.473283,-1.053122,-0.537598,0.609863,0.040527,-0.316406,-0.289062,-1.328125,6041,394,318,968,8903,9208,7782,8607,3.200956,3.533326
5154,2282,-2205,-14572,-2301,2576,263,-0.405775,0.474449,-1.053548,-0.527588,0.641846,0.043213,-0.316406,-0.289062,-1.328125,6044,393,265,989,8903,9189,7751,8665,3.195955,3.538661
5155,536,-2000,-14654,-2401,2807,198,-0.407028,0.475616,-1.054529,-0.552002,0.698242,0.027344,-0.316406,-0.289062,-1.328125,6048,410,195,1011,8902,9162,7753,8730,3.190940,3.543973
5156,1407,-2064,-10747,-2478,2565,289,-0.408410,0.476852,-1.055084,-0.570801,0.639160,0.049561,-0.316406,-0.289062,-1.328125,6053,426,204,1027,8877,9150,7749,8784,3.185912,3.549262
5157,7,-2330,-8876,-2447,2347,350,-0.409576,0.477951,-1.055453,-0.563232,0.585938,0.064453,-0.316406,-0.289062,-1.328125,6057,429,217,1039,8856,9128,7744,8860,3.180870,3.554528
5158,-209,-1866,-12623,-2953,2046,2,-0.411032,0.478776,-1.055889,-0.686768,0.512451,-0.020508,-0.226562,-0.207031,-1.328125,6061,512,250,1065,8840,9108,7725,8890,3.175814,3.559772
5159,-300,-1856,-15742,-3328,897,-222,-0.412623,0.479120,-1.056189,-0.778320,0.231934,-0.075195,-0.226562,-0.207031,-1.328125,6065,586,443,1102,8813,9090,7752,8935,3.170744,3.564992
5160,2696,-2401,-10984,-3199,1142,102,-0.414061,0.479533,-1.056855,-0.746826,0.291748,0.003906,-0.226562,-0.207031,-1.328125,6069,591,417,1126,8802,9080,7735,8995,3.165661,3.570189
5161,5358,-2340,-9500,-3094,2822,47,-0.415729,0.480772,-1.057507,-0.721191,0.701904,-0.009521,-0.226562,-0.207031,-1.328125,6072,599,138,1153,8802,9067,7724,9046,3.160563,3.575363
5162,2046,-2413,-13240,-3001,2874,-82,-0.417483,0.482149,-1.058212,-0.698486,0.714600,-0.041016,-0.226562,-0.207031,-1.328125,6077,602,101,1185,8768,9062,7732,9094,3.155452,3.580513
5163,1161,-2205,-12316,-2824,2351,113,-0.418966,0.483182,-1.058737,-0.655273,0.586914,0.006592,-0.226562,-0.207031,-1.328125,6083,591,155,1209,8786,9047,7700,9126,3.150327,3.585641
5164,354,-1800,-5141,-2556,2713,226,-0.420234,0.484354,-1.059324,-0.589844,0.675293,0.034180,-0.226562,-0.207031,-1.328125,6087,559,66,1228,8767,9043,7717,9184,3.145187,3.590745
5165,-1207,-1337,-10302,-2752,2227,23,-0.421699,0.485251,-1.060166,-0.637695,0.556641,-0.015381,-0.226562,-0.207031,-1.328125,6092,591,124,1256,8776,9011,7685,9222,3.140034,3.595826
5166,17,-1224,-21099,-3299,401,39,-0.423150,0.485389,-1.060260,-0.771240,0.110840,-0.011475,-0.226562,-0.207031,-1.328125,6096,684,425,1282,8747,9019,7673,9278,3.134866,3.600883
5167,2105,-1505,-14059,-3256,706,350,-0.424623,0.485734,-1.060279,-0.760742,0.185303,0.064453,-0.226562,-0.207031,-1.328125,6099,698,398,1294,8737,9007,7675,9320,3.129684,3.605917
5168,3766,-2598,-6819,-2848,1826,625,-0.425965,0.486632,-1.060472,-0.661133,0.458740,0.131592,-0.226562,-0.207031,-1.328125,6102,658,228,1292,8743,9026,7652,9354,3.124488,3.610928
5169,1928,-3096,-10276,-2297,2135,527,-0.427085,0.487599,-1.060725,-0.526611,0.534180,0.107666,-0.226562,-0.207031,-1.328125,6106,586,168,1291,8745,9011,7647,9407,3.119277,3.615915
5170,-258,-2693,-11265,-1798,1497,416,-0.427846,0.488428,-1.061449,-0.404785,0.378418,0.080566,-0.226562,-0.207031,-1.328125,6110,509,254,1293,8731,8999,7606,9442,3.114053,3.620878
5171,-1626,-1605,-7904,-1519,601,455,-0.428401,0.488705,-1.061442,-0.336670,0.159668,0.090088,-0.226562,-0.207031,-1.328125,6113,455,402,1291,8732,9022,7605,9461,3.108814,3.625818
5172,1973,-846,-12570,-1719,374,562,-0.429013,0.488912,-1.061314,-0.385498,0.104248,0.116211,-0.226562,-0.207031,-1.328125,6115,470,456,1284,8726,9038,7606,9469,3.103561,3.630735
5173,4558,-705,-18374,-2105,695,575,-0.429781,0.489327,-1.061153,-0.479736,0.182617,0.119385,-0.226562,-0.207031,-1.328125,6116,519,420,1273,8740,9057,7573,9473,3.098294,3.635628
5174,2120,-1281,-13655,-2417,1301,442,-0.430973,0.489949,-1.061259,-0.555908,0.330566,0.086914,-0.226562,-0.207031,-1.328125,6118,571,323,1268,8729,9069,7582,9490,3.093012,3.640497
5175,-624,-1683,-6877,-2325,547,420,-0.431992,0.490226,-1.061501,-0.533447,0.146484,0.081543,-0.148438,-0.136719,-1.296875,6122,569,446,1263,8729,9071,7575,9495,3.087716,3.645343
5176,1975,-1903,-8398,-2046,407,562,-0.432732,0.490503,-1.061339,-0.465332,0.112305,0.116211,-0.148438,-0.136719,-1.296875,6124,538,474,1250,8727,9103,7579,9493,3.082406,3.650165
5177,3345,-2586,-12415,-1503,1283,653,-0.433370,0.491125,-1.061352,-0.332764,0.326172,0.138428,-0.148438,-0.136719,-1.296875,6126,464,328,1232,8749,9121,7570,9486,3.077081,3.654964
5178,735,-3452,-14124,-802,1098,444,-0.433641,0.491749,-1.061371,-0.161621,0.281006,0.087402,-0.148438,-0.136719,-1.296875,6128,354,347,1223,8767,9141,7541,9485,3.071742,3.659739
5179,-787,-1647,-13007,-488,146,612,-0.433665,0.491749,-1.061270,-0.084961,0.048584,0.128418,-0.148438,-0.136719,-1.296875,6130,289,498,1205,8751,9150,7565,9482,3.066389,3.664490
5180,2637,-1551,-9725,-324,982,847,-0.433564,0.492441,-1.061041,-0.044922,0.252686,0.185791,-0.148438,-0.136719,-1.296875,6130,243,358,1176,8746,9177,7553,9474,3.061022,3.669218
5181,1377,-2989,-8526,87,1052,486,-0.433463,0.492995,-1.061773,0.055420,0.269775,0.097412,-0.148438,-0.136719,-1.296875,6131,156,337,1161,8769,9183,7574,9464,3.055640,3.673923
5182,-263,-641,-14741,-207,58,398,-0.433366,0.492995,-1.061706,-0.016357,0.027100,0.075928,-0.148438,-0.136719,-1.296875,6132,171,494,1150,8749,9195,7561,9448,3.050243,3.678603
5183,1859,207,-14521,-972,385,808,-0.433487,0.493272,-1.061423,-0.203125,0.106934,0.176025,-0.148438,-0.136719,-1.296875,6132,267,444,1121,8730,9235,7593,9442,3.044833,3.683260
5184,674,-2501,-6616,-719,217,577,-0.433671,0.493480,-1.061167,-0.141357,0.065918,0.119629,-0.148438,-0.136719,-1.296875,6133,230,476,1101,8754,9254,7607,9404,3.039408,3.687894
5185,1262,-2591,-11954,-429,-322,346,-0.433671,0.493411,-1.061046,-0.070557,-0.065674,0.063232,-0.148438,-0.136719,-1.296875,6134,191,573,1090,8736,9273,7650,9380,3.033968,3.692504
5186,3854,-1444,-17032,-732,202,788,-0.433608,0.493550,-1.061167,-0.144531,0.062256,0.171143,-0.148438,-0.136719,-1.296875,6134,232,494,1061,8722,9292,7649,9356,3.028515,3.697091
5187,1456,-3157,-8313,-625,492,878,-0.433754,0.493896,-1.061031,-0.118408,0.133057,0.193115,-0.148438,-0.136719,-1.296875,6134,218,447,1026,8718,9312,7678,9326,3.023047,3.701654
5188,1048,-4336,-6841,252,-8,427,-0.433478,0.494104,-1.060816,0.095703,0.010986,0.083008,-0.148438,-0.136719,-1.296875,6135,88,526,1009,8721,9334,7684,9288,3.017565,3.706194
5189,3559,-783,-14436,-4,433,579,-0.433192,0.494312,-1.060620,0.033447,0.118652,0.120117,-0.148438,-0.136719,-1.296875,6135,113,449,985,8743,9325,7707,9276,3.012068,3.710711
5190,1434,-463,-14402,-972,762,891,-0.433430,0.494798,-1.060451,-0.202881,0.198975,0.196289,-0.148438,-0.136719,-1.296875,6135,248,386,947,8728,9361,7699,9259,3.006557,3.715204
5191,-696,-2191,-11441,-1272,-61,557,-0.433648,0.494936,-1.060640,-0.276123,-0.001953,0.114746,-0.148438,-0.136719,-1.296875,6136,303,511,923,8728,9366,7727,9222,3.001032,3.719673
5192,2624,-810,-11818,-1477,15,540,-0.434234,0.494936,-1.060477,-0.326172,0.016602,0.110596,-0.089844,-0.058594,-1.289062,6137,356,498,898,8749,9367,7759,9193,2.995493,3.724119
5193,1977,-861,-10576,-1944,732,904,-0.434787,0.495352,-1.060126,-0.440186,0.191650,0.199463,-0.089844,-0.058594,-1.289062,6138,452,375,857,8745,9373,7743,9185,2.989939,3.728542
5194,-875,-3113,-12715,-1815,-289,553,-0.435504,0.495352,-1.059850,-0.408691,-0.057617,0.113770,-0.089844,-0.058594,-1.289062,6140,466,539,830,8743,9363,7775,9172,2.984372,3.732942
5195,1161,-2679,-15814,-1325,-1115,335,-0.435818,0.495006,-1.059453,-0.289062,-0.259277,0.060547,-0.089844,-0.058594,-1.289062,6141,421,687,813,8767,9346,7792,9151,2.978790,3.737318
5196,2620,-1271,-9193,-1266,76,751,-0.436128,0.495144,-1.059238,-0.274658,0.031494,0.162109,-0.089844,-0.058594,-1.289062,6141,427,508,778,8795,9341,7793,9145,2.973193,3.741671
5197,1540,-2337,-6604,-1137,141,684,-0.436405,0.495283,-1.058981,-0.243164,0.047363,0.145752,-0.089844,-0.058594,-1.289062,6142,420,500,745,8821,9346,7784,9132,2.967583,3.746000
5198,-36,-3003,-13779,-954,-562,115,-0.436560,0.495075,-1.058800,-0.198486,-0.124268,0.006836,-0.089844,-0.058594,-1.289062,6142,399,616,736,8842,9307,7793,9136,2.961958,3.750306
5199,2740,-1381,-18768,-1098,-357,392,-0.436841,0.494936,-1.058490,-0.233643,-0.074219,0.074463,-0.089844,-0.058594,-1.289062,6142,423,588,717,8885,9306,7792,9120,2.956319,3.754589
5200,2944,-361,-7544,-1318,608,865,-0.437273,0.495352,-1.058233,-0.287354,0.161377,0.189941,-0.089844,-0.058594,-1.289062,6142,460,428,677,8914,9285,7793,9110,2.950666,3.758848
5201,728,-2459,-6502,-1303,224,298,-0.437646,0.495491,-1.058577,-0.283691,0.067627,0.051514,-0.089844,-0.058594,-1.289062,6144,467,477,662,8943,9255,7782,9095,2.944999,3.763084
5202,698,-1232,-17956,-1634,-499,150,-0.438329,0.495283,-1.058517,-0.364502,-0.108887,0.015381,-0.089844,-0.058594,-1.289062,6145,524,588,653,8958,9230,7788,9088,2.939317,3.767297
5203,1633,353,-14090,-1948,-342,808,-0.438916,0.495214,-1.058173,-0.441162,-0.070557,0.176025,-0.089844,-0.058594,-1.289062,6146,586,567,615,8990,9225,7765,9092,2.933622,3.771486
5204,1997,-2283,-5373,-1586,-106,697,-0.439444,0.495283,-1.057829,-0.352783,-0.012939,0.148926,-0.089844,-0.058594,-1.289062,6147,554,535,580,9027,9218,7787,9078,2.927912,3.775652
5205,2029,-2671,-13387,-1157,-250,76,-0.439880,0.495214,-1.057802,-0.248047,-0.048096,-0.002686,-0.089844,-0.058594,-1.289062,6148,504,559,573,9057,9191,7789,9082,2.922189,3.779795
5206,1675,-941,-16728,-1157,-324,333,-0.440068,0.495144,-1.058086,-0.248047,-0.066162,0.060059,-0.089844,-0.058594,-1.289062,6148,505,572,555,9086,9176,7766,9081,2.916451,3.783914
5207,73,-1749,-7987,-845,-564,507,-0.440319,0.495006,-1.057810,-0.171875,-0.124756,0.102539,-0.089844,-0.058594,-1.289062,6149,458,617,530,9104,9154,7779,9071,2.910699,3.788010
5208,740,-3162,-9176,-250,-869,-13,-0.440201,0.494659,-1.057602,-0.026611,-0.199219,-0.024414,-0.089844,-0.058594,-1.289062,6149,363,679,528,9120,9126,7786,9060,2.904933,3.792082
5209,3685,-1527,-18193,-246,-435,119,-0.440108,0.494451,-1.057516,-0.025635,-0.093262,0.007812,-0.027344,0.019531,-1.277344,6148,347,619,521,9140,9129,7787,9058,2.899153,3.796131
5210,1682,-434,-13421,-501,0,549,-0.440108,0.494451,-1.057172,-0.087891,0.012939,0.112793,-0.027344,0.019531,-1.277344,6147,368,550,496,9162,9133,7780,9028,2.893359,3.800157
5211,-676,-2832,-5605,-342,-438,270,-0.440141,0.494382,-1.057549,-0.049072,-0.093994,0.044678,-0.027344,0.019531,-1.277344,6147,335,621,483,9182,9119,7789,9019,2.887552,3.804159
5212,3161,-2017,-12222,65,-496,8,-0.439957,0.494104,-1.057463,0.050293,-0.108154,-0.019287,-0.027344,0.019531,-1.277344,6147,263,629,481,9205,9104,7800,9002,2.881730,3.808139
5213,2831,-222,-14151,-180,477,499,-0.439861,0.494312,-1.057421,-0.009521,0.129395,0.100586,-0.027344,0.019531,-1.277344,6146,283,463,458,9209,9123,7806,8979,2.875894,3.812095
