counter,    accel.x,    accel.y,    accel.z,    gyro.p,    gyro.q,    gyro.r,    rot->phi,    rot->theta,    rot->psi,    rates->p,    rates->q,    rates->r,    pos->x, pos->y, pos->z,    COMMAND_THRUST,    COMMAND_ROLL,    COMMAND_PITCH,    COMMAND_YAW,    rpm_obs[0],    rpm_obs[1],    rpm_obs[2],    rpm_obs[3],    dr_state.x,    dr_state.y,    ctrl.cmd.phi,    ctrl.cmd.theta
1459,-2868,-2679,-13825,-429,-74,146,0.465098,0.443809,-1.589178,-0.070557,-0.003174,0.046143,-2.058594,-1.839844,-1.988281,6182,330,-274,1250,8081,9116,8338,9602,4.074382,1.138246,0.474854,0.467529
1460,1397,-727,-9437,-688,368,259,0.464826,0.443809,-1.588907,-0.133789,0.104736,0.073730,-2.058594,-1.839844,-1.988281,6182,381,-343,1238,8095,9130,8295,9627,4.074728,1.144037,0.474854,0.467529
1461,-246,-1605,-8888,-1292,1209,287,0.464403,0.444214,-1.588507,-0.281250,0.310059,0.080566,-2.058594,-1.839844,-1.988281,6181,484,-484,1223,8102,9119,8301,9649,4.075054,1.149842,0.474854,0.467285
1462,-2893,-2437,-14061,-1172,26,-115,0.463920,0.444147,-1.588439,-0.251953,0.021240,-0.017578,-2.058594,-1.839844,-1.988281,6181,489,-294,1225,8096,9104,8276,9670,4.075361,1.155660,0.475098,0.467041
1463,1023,-1105,-13597,-1083,-54,-132,0.463406,0.444147,-1.588574,-0.230225,0.001709,-0.021729,-2.058594,-1.839844,-1.988281,6180,496,-273,1230,8111,9090,8223,9709,4.075650,1.161491,0.475098,0.467041
1464,1089,-1000,-7133,-1508,1190,115,0.462801,0.444552,-1.588239,-0.333984,0.305420,0.038574,-2.058594,-1.839844,-1.988281,6179,575,-474,1225,8154,9073,8220,9733,4.075920,1.167335,0.475098,0.467041
1465,-2361,-3235,-9261,-1194,501,-174,0.462287,0.444823,-1.588105,-0.257324,0.137207,-0.031982,-2.058594,-1.839844,-1.988281,6179,548,-366,1233,8153,9056,8209,9758,4.076170,1.173193,0.475342,0.467041
1466,-1234,-2503,-14006,-802,-135,-411,0.461954,0.444755,-1.588241,-0.161621,-0.018066,-0.089844,-2.058594,-1.839844,-1.988281,6178,502,-259,1254,8162,9015,8179,9788,4.076403,1.179063,0.475342,0.466797
1467,2275,-744,-14163,-852,808,-89,0.461500,0.445026,-1.588106,-0.173828,0.212158,-0.011230,-2.058594,-1.839844,-1.988281,6177,513,-409,1263,8193,9018,8144,9803,4.076616,1.184947,0.475098,0.467041
1468,-307,-1886,-6186,-730,987,85,0.461318,0.445364,-1.587908,-0.144043,0.255859,0.031250,-2.058594,-1.839844,-1.988281,6177,496,-442,1265,8204,9001,8127,9835,4.076810,1.190845,0.475342,0.466797
1469,-1348,-3033,-7704,-71,-152,-250,0.461318,0.445364,-1.587908,0.016846,-0.022217,-0.050537,-2.058594,-1.839844,-1.988281,6177,395,-256,1281,8218,8977,8135,9849,4.076986,1.196755,0.475342,0.466797
1470,1864,-822,-15928,-307,353,-207,0.461258,0.445364,-1.587908,-0.040771,0.101074,-0.040039,-2.058594,-1.839844,-1.988281,6177,416,-332,1297,8232,8968,8097,9868,4.077143,1.202678,0.475342,0.466797
1471,-312,-800,-12074,-514,834,98,0.461046,0.445702,-1.587572,-0.091309,0.218506,0.034424,-2.058594,-1.839844,-1.988281,6177,437,-408,1300,8237,8957,8078,9865,4.077281,1.208615,0.475342,0.466797
1472,-2757,-2083,-5209,-93,-547,4,0.460925,0.445499,-1.587706,0.011475,-0.118652,0.011475,-2.058594,-1.839844,-1.988281,6177,373,-177,1306,8239,8951,8082,9893,4.077400,1.214564,0.475586,0.466553
1473,1387,-1115,-12800,-115,-488,-106,0.460955,0.445228,-1.587839,0.006104,-0.104248,-0.015381,-2.058594,-1.839844,-1.988281,6177,366,-164,1316,8271,8944,8071,9902,4.077500,1.220527,0.475586,0.466797
1474,1146,-1327,-17784,-226,566,15,0.460895,0.445431,-1.587704,-0.020996,0.153076,0.014160,-1.957031,-1.878906,-2.000000,6176,371,-322,1321,8264,8953,8052,9884,4.077582,1.226503,0.475342,0.466797
1475,-2295,-2139,-6060,237,-261,61,0.461016,0.445296,-1.587704,0.092041,-0.048828,0.025391,-1.957031,-1.878906,-2.000000,6177,298,-177,1323,8258,8959,8041,9892,4.077645,1.232491,0.475586,0.466797
1476,752,-1952,-5920,472,-470,63,0.461258,0.445093,-1.587701,0.149414,-0.099854,0.025879,-1.957031,-1.878906,-2.000000,6177,250,-130,1325,8252,8969,8036,9893,4.077690,1.238493,0.475586,0.466797
1477,1082,-1932,-16895,575,503,58,0.461531,0.445228,-1.587365,0.174561,0.137695,0.024658,-1.957031,-1.878906,-2.000000,6177,217,-281,1325,8251,8993,8029,9870,4.077715,1.244508,0.475586,0.466797
1478,-2093,-2215,-13648,884,278,-41,0.461984,0.445228,-1.587296,0.250000,0.082764,0.000488,-1.957031,-1.878906,-2.000000,6177,153,-247,1330,8250,9003,8028,9844,4.077723,1.250536,0.475586,0.466553
1479,-130,-968,-3959,958,-372,39,0.462408,0.444958,-1.587363,0.268066,-0.075928,0.020020,-1.957031,-1.878906,-2.000000,6178,120,-136,1331,8240,9037,8057,9856,4.077711,1.256577,0.475586,0.466553
1480,1476,-1834,-12744,669,392,122,0.462892,0.445093,-1.587228,0.197510,0.110596,0.040283,-1.957031,-1.878906,-2.000000,6179,143,-258,1328,8237,9060,8045,9831,4.077681,1.262630,0.475586,0.466553
1481,-833,-2364,-18299,695,636,-17,0.463345,0.445364,-1.587095,0.203857,0.170166,0.006348,-1.957031,-1.878906,-2.000000,6180,126,-302,1331,8233,9086,8035,9808,4.077632,1.268697,0.475586,0.466553
1482,-1355,-993,-6971,710,-237,-113,0.463557,0.445161,-1.587094,0.207520,-0.042969,-0.017090,-1.957031,-1.878906,-2.000000,6181,114,-160,1338,8217,9094,8044,9792,4.077565,1.274777,0.475830,0.466553
1483,159,-1690,-6568,438,-65,15,0.463799,0.445161,-1.587024,0.141113,-0.000977,0.014160,-1.957031,-1.878906,-2.000000,6181,147,-183,1339,8187,9132,8072,9775,4.077479,1.280870,0.475830,0.466553
1484,-509,-2440,-14944,520,-167,-285,0.464192,0.445093,-1.587229,0.161133,-0.025879,-0.059082,-1.957031,-1.878906,-2.000000,6182,133,-157,1354,8197,9157,8070,9753,4.077375,1.286976,0.475830,0.466309
1485,-742,-1783,-14003,564,-586,-425,0.464283,0.444958,-1.587430,0.171875,-0.128174,-0.093262,-1.957031,-1.878906,-2.000000,6182,126,-74,1377,8164,9179,8088,9738,4.077252,1.293095,0.475586,0.466553
1486,-492,-1276,-6882,383,-562,-215,0.464373,0.444620,-1.587630,0.127686,-0.122314,-0.041992,-1.957031,-1.878906,-2.000000,6182,151,-60,1392,8178,9190,8083,9718,4.077110,1.299227,0.475586,0.466553
1487,494,-2545,-9074,411,-93,-235,0.464525,0.444552,-1.587834,0.134521,-0.007812,-0.046875,-1.957031,-1.878906,-2.000000,6182,149,-120,1409,8157,9206,8093,9713,4.076951,1.305372,0.475586,0.466797
1488,1156,-1629,-13895,416,-78,-429,0.464676,0.444552,-1.588037,0.135742,-0.004150,-0.094238,-1.957031,-1.878906,-2.000000,6182,148,-117,1436,8173,9218,8078,9690,4.076772,1.311530,0.475342,0.466797
1489,671,-1649,-14066,333,-93,-289,0.464766,0.444620,-1.588172,0.115479,-0.007812,-0.060059,-1.957031,-1.878906,-2.000000,6182,161,-112,1457,8150,9237,8066,9669,4.076575,1.317702,0.475342,0.466797
1490,-1212,-1759,-8144,289,-215,-41,0.464978,0.444417,-1.588239,0.104736,-0.037598,0.000488,-1.957031,-1.878906,-2.000000,6183,170,-87,1468,8142,9265,8082,9649,4.076360,1.323886,0.475342,0.467041
1491,627,-2049,-7716,305,-6,-61,0.465008,0.444417,-1.588170,0.108643,0.013428,-0.004395,-1.957031,-1.878906,-2.000000,6183,172,-118,1480,8160,9269,8068,9671,4.076127,1.330083,0.475342,0.467041
1492,1146,-1517,-12053,204,115,-41,0.465189,0.444485,-1.588101,0.083984,0.042969,0.000488,-1.957031,-1.878906,-2.000000,6183,189,-138,1489,8147,9298,8059,9659,4.075875,1.336293,0.475342,0.467041
1493,-1825,-1856,-14110,183,-296,45,0.465310,0.444349,-1.588100,0.078857,-0.057373,0.021484,-1.859375,-1.917969,-2.000000,6183,196,-68,1493,8138,9311,8042,9645,4.075604,1.342516,0.475342,0.466797
1494,-565,-1451,-9166,4,-333,196,0.465250,0.444011,-1.588168,0.035156,-0.066406,0.058350,-1.859375,-1.917969,-2.000000,6183,228,-54,1489,8157,9333,8035,9647,4.075316,1.348752,0.475342,0.466797
1495,1692,-1295,-7155,-350,377,278,0.465280,0.444011,-1.588032,-0.051270,0.106934,0.078369,-1.859375,-1.917969,-2.000000,6182,288,-168,1478,8143,9323,8029,9641,4.075009,1.355001,0.475342,0.467041
1496,-681,-2518,-14395,-285,357,148,0.465220,0.444079,-1.587830,-0.035400,0.102051,0.046631,-1.859375,-1.917969,-2.000000,6182,291,-170,1472,8137,9334,8021,9662,4.074684,1.361263,0.475342,0.466797
1497,-1321,-1478,-14190,-224,-61,204,0.465189,0.443944,-1.587627,-0.020508,0.000000,0.060303,-1.859375,-1.917969,-2.000000,6182,295,-107,1460,8159,9333,8020,9668,4.074340,1.367538,0.475342,0.466797
1498,1075,-1073,-6481,-481,331,429,0.465099,0.444011,-1.587289,-0.083252,0.095703,0.115234,-1.859375,-1.917969,-2.000000,6182,345,-173,1436,8145,9338,8013,9669,4.073978,1.373826,0.475586,0.466797
1499,-861,-3328,-8845,-141,318,54,0.465129,0.444079,-1.587222,-0.000244,0.092529,0.023682,-1.859375,-1.917969,-2.000000,6182,305,-176,1428,8171,9338,7973,9669,4.073598,1.380127,0.475586,0.466553
1500,-1266,-2508,-16924,82,-115,-170,0.465189,0.444011,-1.587222,0.054199,-0.013184,-0.031006,-1.859375,-1.917969,-2.000000,6182,276,-105,1430,8152,9334,7981,9695,4.073200,1.386441,0.475586,0.466553
1501,615,-439,-11850,-172,-95,82,0.465099,0.443944,-1.587220,-0.007812,-0.008301,0.030518,-1.859375,-1.917969,-2.000000,6182,312,-102,1421,8181,9331,7982,9692,4.072784,1.392767,0.475586,0.466553
1502,-157,-2396,-5813,-429,294,196,0.465008,0.443876,-1.587017,-0.070557,0.086670,0.058350,-1.859375,-1.917969,-2.000000,6182,352,-161,1407,8185,9343,7958,9710,4.072350,1.399107,0.475586,0.466553
1503,-150,-2330,-11833,-196,-45,-302,0.465038,0.443876,-1.587085,-0.013672,0.003906,-0.063232,-1.859375,-1.917969,-2.000000,6182,324,-102,1416,8183,9315,7966,9709,4.071897,1.405459,0.475830,0.466309
1504,1901,-234,-15766,-592,202,-202,0.464676,0.444011,-1.587154,-0.110352,0.064209,-0.038818,-1.859375,-1.917969,-2.000000,6182,387,-140,1421,8199,9309,7954,9728,4.071426,1.411824,0.475830,0.466309
1505,-492,-1651,-7933,-895,462,187,0.464282,0.444147,-1.586951,-0.184326,0.127686,0.056152,-1.859375,-1.917969,-2.000000,6181,442,-184,1411,8202,9312,7932,9730,4.070938,1.418202,0.475830,0.466553
1506,-659,-3545,-7032,-224,-47,-95,0.464222,0.444079,-1.586951,-0.020508,0.003418,-0.012695,-1.859375,-1.917969,-2.000000,6181,356,-99,1413,8213,9286,7921,9739,4.070431,1.424592,0.475830,0.466309
1507,2501,-1061,-14129,-209,374,-228,0.464131,0.444214,-1.586816,-0.016846,0.106201,-0.045166,-1.859375,-1.917969,-2.000000,6181,357,-168,1421,8222,9263,7938,9743,4.069906,1.430996,0.475830,0.466309
1508,-934,-934,-12497,-529,610,85,0.463950,0.444417,-1.586614,-0.094971,0.163818,0.031250,-1.859375,-1.917969,-2.000000,6181,403,-210,1415,8230,9281,7931,9751,4.069363,1.437412,0.475830,0.466309
1509,-2403,-2835,-7249,-15,-664,63,0.463859,0.444079,-1.586680,0.030518,-0.147217,0.025879,-1.726562,-1.949219,-1.988281,6181,333,4,1410,8232,9264,7928,9758,4.068801,1.443841,0.476074,0.466309
1510,760,-2496,-8845,163,-475,-50,0.463950,0.443876,-1.586813,0.073975,-0.101074,-0.001709,-1.726562,-1.949219,-1.988281,6180,300,-8,1409,8241,9254,7910,9768,4.068222,1.450282,0.475830,0.466309
1511,2723,-897,-13368,-324,821,-2,0.463920,0.444079,-1.586680,-0.044922,0.215332,0.010010,-1.726562,-1.949219,-1.988281,6180,363,-212,1407,8247,9247,7917,9769,4.067625,1.456737,0.475830,0.466309
1512,-2915,-1842,-12744,-342,32,-89,0.463738,0.444147,-1.586545,-0.049316,0.022705,-0.011230,-1.726562,-1.949219,-1.988281,6180,366,-84,1408,8250,9235,7890,9771,4.067009,1.463204,0.475830,0.466309
1513,-897,-1888,-9630,-200,-758,-87,0.463496,0.443741,-1.586744,-0.014648,-0.170166,-0.010742,-1.726562,-1.949219,-1.988281,6180,350,52,1409,8276,9251,7906,9770,4.066376,1.469683,0.476074,0.466064
1514,3687,-1410,-10583,-514,941,-26,0.463345,0.444079,-1.586611,-0.091309,0.244629,0.004150,-1.726562,-1.949219,-1.988281,6179,396,-219,1407,8276,9245,7881,9747,4.065724,1.476175,0.475830,0.466309
1515,-1013,-2947,-11211,-324,1057,-261,0.463315,0.444485,-1.586480,-0.044922,0.272949,-0.053223,-1.726562,-1.949219,-1.988281,6179,375,-249,1417,8272,9242,7897,9758,4.065055,1.482680,0.476074,0.466309
1516,-3008,-2205,-10206,47,-568,-283,0.463194,0.444349,-1.586614,0.045654,-0.123779,-0.058594,-1.726562,-1.949219,-1.988281,6180,323,8,1428,8290,9230,7879,9772,4.064368,1.489197,0.476074,0.466064
1517,2366,-1102,-10597,-111,507,126,0.463285,0.444417,-1.586412,0.007080,0.138672,0.041260,-1.726562,-1.949219,-1.988281,6179,342,-161,1422,8284,9228,7868,9770,4.063663,1.495727,0.476074,0.466309
1518,740,-2908,-9195,167,1242,-30,0.463466,0.444958,-1.586078,0.074951,0.318115,0.003174,-1.726562,-1.949219,-1.988281,6179,297,-291,1422,8304,9254,7881,9757,4.062939,1.502270,0.476074,0.466064
1519,-2206,-2523,-11086,568,-132,-270,0.463708,0.444958,-1.586145,0.172852,-0.017334,-0.055420,-1.726562,-1.949219,-1.988281,6181,230,-73,1432,8289,9238,7893,9776,4.062198,1.508825,0.476318,0.466064
1520,1311,-285,-11755,32,159,139,0.463769,0.444890,-1.586144,0.041992,0.053711,0.044434,-1.726562,-1.949219,-1.988281,6181,296,-118,1425,8301,9226,7889,9779,4.061439,1.515393,0.476318,0.466064
1521,779,-1651,-10561,-193,767,209,0.463890,0.445093,-1.585876,-0.012939,0.202148,0.061523,-1.726562,-1.949219,-1.988281,6181,325,-215,1413,8288,9231,7899,9740,4.060662,1.521973,0.476318,0.466064
1522,-1030,-3037,-9698,215,91,-91,0.463950,0.445093,-1.585808,0.086670,0.037109,-0.011719,-1.726562,-1.949219,-1.988281,6182,267,-104,1412,8273,9227,7882,9763,4.059867,1.528566,0.476318,0.465820
1523,1266,-524,-12374,8,137,-67,0.464011,0.445161,-1.585808,0.036133,0.048340,-0.005859,-1.726562,-1.949219,-1.988281,6182,296,-108,1410,8268,9223,7896,9775,4.059055,1.535171,0.476318,0.465820
1524,-738,-1151,-13404,-590,680,185,0.463859,0.445296,-1.585538,-0.109863,0.180908,0.055664,-1.726562,-1.949219,-1.988281,6182,386,-195,1397,8256,9246,7906,9776,4.058224,1.541789,0.476318,0.465820
1525,-2174,-3367,-7897,-8,-523,-50,0.463859,0.445161,-1.585606,0.032227,-0.112793,-0.001709,-1.617188,-1.968750,-2.000000,6182,312,7,1393,8251,9242,7930,9762,4.057376,1.548419,0.476562,0.465576
1526,1444,-2237,-10631,398,-590,-143,0.463980,0.444755,-1.585739,0.131348,-0.129150,-0.024414,-1.617188,-1.968750,-2.000000,6182,254,40,1393,8278,9228,7927,9774,4.056509,1.555062,0.476562,0.465820
1527,268,-1439,-14748,0,540,56,0.464101,0.444890,-1.585603,0.034180,0.146729,0.024170,-1.617188,-1.968750,-2.000000,6181,305,-131,1384,8266,9227,7929,9764,4.055625,1.561717,0.476318,0.465820
1528,-2548,-2720,-10017,128,-396,-54,0.464101,0.444755,-1.585671,0.065430,-0.081787,-0.002686,-1.617188,-1.968750,-2.000000,6182,286,31,1380,8264,9233,7929,9737,4.054724,1.568385,0.476562,0.465820
1529,2868,-2227,-8011,492,-501,-85,0.464313,0.444485,-1.585737,0.154297,-0.107422,-0.010254,-1.617188,-1.968750,-2.000000,6182,228,61,1377,8258,9233,7920,9741,4.053804,1.575065,0.476318,0.465820
1530,3997,-1288,-13066,187,1381,119,0.464525,0.444958,-1.585334,0.079834,0.352051,0.039551,-1.617188,-1.968750,-2.000000,6181,266,-248,1365,8287,9231,7915,9735,4.052866,1.581757,0.476318,0.465820
1531,949,-2108,-13832,100,1547,170,0.464767,0.445634,-1.585000,0.058594,0.392578,0.052002,-1.617188,-1.968750,-2.000000,6183,277,-303,1350,8276,9241,7925,9714,4.051911,1.588462,0.476562,0.465576
1532,-1726,-2688,-8736,394,302,10,0.464918,0.445702,-1.584866,0.130371,0.088623,0.012939,-1.617188,-1.968750,-2.000000,6184,233,-122,1341,8264,9242,7924,9719,4.050939,1.595180,0.476807,0.465332
1533,1345,-1622,-7044,146,788,41,0.465191,0.445972,-1.584597,0.069824,0.207275,0.020508,-1.617188,-1.968750,-2.000000,6185,266,-213,1330,8262,9235,7925,9720,4.049948,1.601910,0.476807,0.465332
1534,-425,-1810,-11705,-213,1037,148,0.465342,0.446378,-1.584126,-0.017822,0.268066,0.046631,-1.617188,-1.968750,-2.000000,6186,319,-264,1314,8286,9262,7919,9707,4.048939,1.608652,0.476807,0.465332
1535,-2408,-1910,-12889,-305,-268,61,0.465191,0.446243,-1.584193,-0.040283,-0.050537,0.025391,-1.617188,-1.968750,-2.000000,6187,343,-52,1301,8268,9248,7939,9718,4.047913,1.615407,0.477051,0.465088
1536,442,-1490,-10443,-618,10,32,0.464919,0.446108,-1.584125,-0.116699,0.017334,0.018311,-1.617188,-1.968750,-2.000000,6186,402,-87,1289,8260,9236,7965,9711,4.046869,1.622174,0.477051,0.465088
1537,678,-2066,-9916,-847,993,0,0.464616,0.446378,-1.583923,-0.172607,0.257324,0.010498,-1.617188,-1.968750,-2.000000,6186,453,-243,1278,8256,9223,7968,9714,4.045807,1.628954,0.477051,0.465088
1538,-1412,-1649,-9933,-754,159,-10,0.464404,0.446446,-1.583789,-0.149902,0.053711,0.008057,-1.617188,-1.968750,-2.000000,6186,459,-107,1267,8276,9220,7976,9717,4.044728,1.635745,0.477295,0.464844
1539,1043,-1661,-13215,-778,161,8,0.464071,0.446514,-1.583720,-0.155762,0.054199,0.012451,-1.617188,-1.968750,-2.000000,6185,480,-104,1256,8272,9208,7986,9724,4.043631,1.642550,0.477295,0.464844
1540,1995,-2742,-12865,-536,1327,-74,0.463860,0.446988,-1.583521,-0.096680,0.338867,-0.007568,-1.617188,-1.968750,-2.000000,6185,458,-300,1249,8302,9195,7960,9718,4.042516,1.649366,0.477295,0.464844
1541,-578,-2986,-7344,-117,1002,-93,0.463950,0.447394,-1.583320,0.005615,0.259521,-0.012207,-1.617188,-1.968750,-2.000000,6185,405,-261,1243,8292,9155,7975,9734,4.041383,1.656195,0.477539,0.464844
1542,-524,-1202,-7767,-342,202,61,0.463829,0.447461,-1.583117,-0.049316,0.064209,0.025391,-1.500000,-2.000000,-1.988281,6186,438,-140,1231,8314,9160,7981,9748,4.040233,1.663036,0.477539,0.464600
1543,1023,-2225,-15771,-433,501,95,0.463738,0.447529,-1.582983,-0.071533,0.137207,0.033691,-1.500000,-2.000000,-1.988281,6186,452,-187,1216,8328,9129,7968,9726,4.039065,1.669889,0.477539,0.464600
1544,388,-2706,-11090,-165,603,21,0.463738,0.447732,-1.582780,-0.006104,0.162109,0.015625,-1.500000,-2.000000,-1.988281,6186,415,-202,1205,8343,9134,7953,9757,4.037880,1.676755,0.477783,0.464355
1545,-120,-993,-4300,-163,340,34,0.463708,0.447868,-1.582646,-0.005615,0.097900,0.018799,-1.500000,-2.000000,-1.988281,6186,414,-157,1192,8336,9115,7967,9770,4.036677,1.683632,0.477783,0.464355
1546,-12,-1146,-13929,-614,91,180,0.463648,0.447868,-1.582442,-0.115723,0.037109,0.054443,-1.500000,-2.000000,-1.988281,6187,479,-110,1172,8343,9095,7976,9774,4.035456,1.690522,0.477783,0.464355
1547,573,-2210,-18292,-425,124,82,0.463405,0.447868,-1.582443,-0.069580,0.045166,0.030518,-1.500000,-2.000000,-1.988281,6186,459,-107,1156,8373,9083,7957,9773,4.034218,1.697424,0.478027,0.464111
1548,634,-2149,-4904,-30,322,-34,0.463436,0.447868,-1.582307,0.026611,0.093506,0.002197,-1.500000,-2.000000,-1.988281,6186,406,-131,1145,8373,9084,7984,9772,4.032962,1.704339,0.478027,0.464111
1549,-1239,-1539,-5006,-54,241,-56,0.463466,0.448003,-1.582173,0.020752,0.073730,-0.003174,-1.500000,-2.000000,-1.988281,6186,406,-114,1135,8380,9063,7993,9775,4.031688,1.711265,0.478027,0.464111
1550,-479,-2071,-17654,108,-143,-80,0.463526,0.447935,-1.582172,0.060303,-0.020020,-0.009033,-1.500000,-2.000000,-1.988281,6186,377,-44,1125,8373,9063,7988,9766,4.030397,1.718203,0.478027,0.464111
1551,189,-2059,-13411,475,-204,-196,0.463678,0.447732,-1.582307,0.149902,-0.034912,-0.037354,-1.500000,-2.000000,-1.988281,6186,315,-21,1122,8393,9072,7982,9759,4.029088,1.725154,0.478027,0.464111
1552,-644,-1759,-3241,760,26,-257,0.464011,0.447800,-1.582375,0.219482,0.021240,-0.052246,-1.500000,-2.000000,-1.988281,6186,259,-47,1122,8416,9074,7991,9742,4.027761,1.732117,0.478027,0.464111
1553,127,-1517,-10312,741,-4,-176,0.464374,0.447800,-1.582374,0.214844,0.013916,-0.032471,-1.500000,-2.000000,-1.988281,6187,244,-34,1120,8431,9074,7991,9737,4.026417,1.739092,0.478027,0.464111
1554,1896,-1605,-16892,634,311,-130,0.464708,0.447868,-1.582375,0.188721,0.090820,-0.021240,-1.500000,-2.000000,-1.988281,6188,242,-83,1117,8436,9078,7996,9734,4.025055,1.746078,0.478027,0.464111
1555,1995,-1747,-14267,791,579,-102,0.465010,0.448138,-1.582240,0.227051,0.156250,-0.014404,-1.500000,-2.000000,-1.988281,6188,206,-132,1113,8416,9091,7982,9705,4.023676,1.753078,0.478027,0.464111
1556,654,-2481,-4941,1213,751,8,0.465768,0.448409,-1.582106,0.330078,0.197998,0.012451,-1.500000,-2.000000,-1.988281,6190,130,-172,1103,8435,9080,8019,9685,4.022280,1.760089,0.478027,0.464111
1557,1488,-1744,-7929,1190,1233,91,0.466526,0.448884,-1.581770,0.324463,0.315674,0.032715,-1.500000,-2.000000,-1.988281,6192,113,-271,1089,8439,9104,8029,9665,4.020865,1.767112,0.478027,0.464111
1558,418,-1952,-14006,956,1325,-52,0.467164,0.449426,-1.581367,0.267334,0.338135,-0.002197,-1.500000,-2.000000,-1.988281,6194,130,-312,1080,8434,9111,8032,9643,4.019433,1.774148,0.478271,0.463867
1559,-3077,-2642,-11006,1109,45,-231,0.467618,0.449426,-1.581436,0.304688,0.025635,-0.045898,-1.500000,-2.000000,-1.988281,6196,97,-116,1080,8400,9111,8047,9631,4.017984,1.781195,0.478516,0.463623
1560,-39,-1168,-8676,915,-115,6,0.468133,0.449290,-1.581502,0.257324,-0.013428,0.011963,-1.378906,-2.019531,-1.988281,6197,113,-84,1069,8409,9134,8077,9619,4.016518,1.788255,0.478271,0.463623
1561,2551,-651,-12418,246,804,209,0.468406,0.449493,-1.581299,0.093994,0.210938,0.061523,-1.378906,-2.019531,-1.988281,6198,206,-227,1048,8380,9142,8077,9587,4.015033,1.795327,0.478271,0.463867
1562,-1060,-2593,-14690,231,398,-111,0.468498,0.449697,-1.581165,0.090332,0.111816,-0.016602,-1.378906,-2.019531,-1.988281,6199,219,-162,1040,8360,9139,8134,9591,4.013531,1.802411,0.478516,0.463623
1563,-1458,-2530,-8417,512,-353,-91,0.468679,0.449493,-1.581164,0.158936,-0.071533,-0.011719,-1.378906,-2.019531,-1.988281,6199,187,-33,1031,8350,9121,8155,9573,4.012012,1.809508,0.478516,0.463623
1564,2514,-1544,-7418,285,520,270,0.469043,0.449629,-1.580962,0.103516,0.141602,0.076416,-1.378906,-2.019531,-1.988281,6199,226,-170,1005,8358,9150,8168,9573,4.010475,1.816616,0.478516,0.463623
1565,413,-3277,-11949,363,710,224,0.469286,0.449900,-1.580556,0.122559,0.187988,0.065186,-1.378906,-2.019531,-1.988281,6200,220,-203,979,8352,9159,8188,9554,4.008921,1.823737,0.478516,0.463623
1566,-853,-3496,-14204,993,13,-58,0.469801,0.449764,-1.580623,0.276367,0.017822,-0.003662,-1.378906,-2.019531,-1.988281,6201,129,-90,964,8352,9147,8199,9543,4.007349,1.830870,0.478760,0.463379
1567,2164,-934,-8765,908,442,172,0.470347,0.449900,-1.580353,0.255615,0.122559,0.052490,-1.378906,-2.019531,-1.988281,6202,133,-159,939,8342,9146,8216,9549,4.005760,1.838015,0.478760,0.463379
1568,-312,-1415,-6749,237,985,363,0.470743,0.450239,-1.579948,0.091797,0.255127,0.099121,-1.378906,-2.019531,-1.988281,6203,227,-257,904,8344,9134,8223,9535,4.004153,1.845173,0.479004,0.463135
